44
133	32	329
211	44	177
163	45	149
171	52	340
238	74	31
204	98	11
213	114	32
132	119	309
212	130	48
136	143	127
263	151	70
188	152	15
287	156	248
136	164	302
193	166	156
118	174	125
189	179	118
192	182	79
234	184	82
295	187	69
214	189	256
187	192	104
190	198	93
177	214	117
223	242	98
200	244	111
263	252	82
246	254	93
139	266	132
103	278	145
79	295	325
109	302	323
272	303	93
77	309	329
150	312	322
219	312	293
123	316	330
98	323	332
132	328	340
231	336	311
242	337	302
144	341	343
167	345	343
200	345	329
