58
138	34	166
121	50	343
163	64	172
229	64	41
146	72	352
161	75	174
202	78	32
156	85	357
133	112	139
242	121	63
233	136	240
227	140	238
291	143	63
71	144	125
229	144	73
267	147	253
282	149	68
153	151	132
195	151	207
123	167	110
170	170	132
270	171	76
76	179	114
205	182	233
212	182	256
248	182	84
200	186	207
141	187	301
193	202	183
132	207	273
268	207	87
151	213	293
176	214	357
229	214	121
137	215	68
147	216	278
219	218	155
304	221	79
294	225	87
64	226	98
96	228	76
151	242	239
87	248	70
233	253	135
149	258	31
181	263	204
133	266	228
122	273	225
187	276	198
92	282	228
165	288	203
138	296	204
164	314	186
99	316	194
260	319	314
238	321	315
151	329	3
173	348	186
