40
191	40	354
172	69	349
215	72	174
213	86	8
99	87	321
120	130	323
193	135	174
320	137	232
208	150	24
279	153	224
124	157	323
84	166	135
169	170	350
208	175	34
155	186	349
117	188	322
238	189	217
189	194	183
210	203	49
180	216	41
142	222	339
118	225	322
158	234	17
227	235	73
52	244	136
249	267	259
227	273	93
149	281	132
242	290	90
62	300	319
37	305	328
202	311	113
175	321	127
84	332	153
120	332	134
64	336	332
229	338	82
45	345	163
204	345	110
107	352	312
