40
190	23	152
298	26	232
268	44	228
174	46	138
280	51	75
208	68	11
236	75	215
249	76	75
134	79	134
273	83	259
220	91	180
178	95	121
161	107	114
217	111	90
210	119	98
101	124	121
161	126	297
127	134	110
233	165	97
87	185	256
76	192	211
100	196	250
245	206	262
149	214	248
199	215	256
75	222	205
103	225	225
288	231	243
184	234	239
156	239	228
129	241	231
240	252	232
87	257	31
111	263	212
228	264	229
267	265	224
163	269	217
212	274	222
153	304	207
206	313	208
